小号塔类型,大号塔类型,地形,挂点档距(m),挂点高差(m),弹性系数(MPa)E,计算破断力(N)B,每km电阻(Ω)R,外径(mm)D,线涨系数(1/℃)A,单位长度重量(kg/km)w,总截面(mm^2)S,钢芯直径mm,工况温度(℃),工况风速(m/s),服役时长(天),最大弧垂(m)
0,1,0,1008.19061,-101.669,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,67.89
0,1,0,1008.32419,-101.769,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,69.03
0,1,0,1008.31861,-101.649,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,68
0,1,0,1008.39967,-101.539,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,67.98
0,1,0,1008.31933,-101.699,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,67.54
0,1,0,1008.43321,-101.649,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,67.78
0,0,5,381.72363,-28.09,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,10.29
0,0,5,381.39118,-28.49,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,10.32
0,0,5,381.20678,-28.73,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,10.5
0,0,5,381.71764,-28.19,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,10.25
0,0,5,380.42523,-28.63,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,10.4
0,0,5,379.17989,-29.06,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,10.35
0,0,5,381.72363,-28.09,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,9.89
0,0,5,381.39118,-28.49,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,9.96
0,0,5,381.20678,-28.73,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,10.11
0,0,5,381.71764,-28.19,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,9.87
0,0,5,380.42523,-28.63,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,9.97
0,0,5,379.17989,-29.06,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,9.92
0,0,0,286.20991,63.58,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,5.18
0,0,0,286.2045,63.8,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,5.47
0,0,0,286.4337,64.02,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,5.3
0,0,0,316.89749,-21.95,65000,164400,0.04514,34.32,0.00002,2209,696.22,9.6,34,1,3715,11.11
0,0,0,316.88126,-21.88,65000,164400,0.04514,34.32,0.00002,2209,696.22,9.6,34,1,3715,11.22
0,0,0,317.02937,-21.96,65000,164400,0.04514,34.32,0.00002,2209,696.22,9.6,34,1,3715,11.21
0,1,0,264.66747,-22.94,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,4.78
0,1,0,264.51605,-22.2,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,4.58
0,1,0,264.48798,-21.51,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,4.35
0,1,0,265.15381,-22.88,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,4.69
0,1,0,265.1115,-22.16,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,4.61
0,1,0,265.12486,-21.52,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,4.55
0,0,0,432.02597,1.291,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,11.98
0,0,0,431.60774,1.301,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,12.35
0,0,0,431.75835,1.254,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,12.27
1,0,5,351.48582,19.82,80000,102100,0.1198,22.4,0.00002,1108,297.57,9.6,29,3,3719,11.79
1,0,5,351.39206,19.82,80000,102100,0.1198,22.4,0.00002,1108,297.57,9.6,29,3,3719,11.41
1,0,5,351.08393,19.78,80000,102100,0.1198,22.4,0.00002,1108,297.57,9.6,29,3,3719,11.5
0,1,2,841.72097,-198.55,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,26,2,4966,56.25
0,1,2,840.68598,-193.07,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,26,2,4966,55.99
0,1,2,841.54549,-198.41,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,26,2,4966,56.15
1,0,5,192.53136,-0.391,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,2.6
1,0,5,191.13046,-0.351,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,2.54
1,0,5,190.82235,-0.371,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,2.46
0,0,0,411.8555,-9.228,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,11.41
0,0,0,412.15982,-9.222,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,11.4
0,0,0,412.18653,-9.23,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,11.27
0,0,4,747.12157,-88.35,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,25,2,3784,36.45
0,0,4,746.5491,-87.91,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,25,2,3784,36.78
0,0,4,746.03805,-88.22,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,25,2,3784,36.35
0,1,5,396.31299,-14.62,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,28,3,2333,10.9
0,1,5,395.97953,-14.08,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,28,3,2333,10.68
0,1,5,394.70954,-12.69,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,28,3,2333,10.9
0,1,5,393.06398,-15.21,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,28,3,2333,10.48
0,1,5,392.54858,-13.82,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,28,3,2333,10.54
0,1,5,392.51388,-12.93,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,28,3,2333,10.91
0,0,0,432.04221,1.405,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,20,1,3271,12.59
0,0,0,431.87617,1.536,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,20,1,3271,13.01
0,0,0,431.90994,1.565,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,20,1,3271,12.82
0,0,5,612.40171,-131.82,80000,102100,0.1198,22.4,0.00002,1108,297.57,9.6,32,3,3719,27.43
0,0,5,612.28477,-131.77,80000,102100,0.1198,22.4,0.00002,1108,297.57,9.6,32,3,3719,27.03
0,0,5,612.49561,-131.65,80000,102100,0.1198,22.4,0.00002,1108,297.57,9.6,32,3,3719,26.54
0,0,0,784.30039,97.1,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,45.19
0,0,0,785.13828,97.06,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,45.34
0,0,0,783.98662,96.99,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,44.42
0,0,0,784.73303,97.01,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,44.68
0,0,0,784.63998,96.96,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,45.02
0,0,0,784.24029,97.11,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,44.53
0,1,0,564.80369,3.73,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,18.88
0,1,0,565.99838,3.79,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,21.51
0,1,0,566.9155,3.69,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,19.25
0,1,0,591.02897,-130.47,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,32,2,3081,25.44
0,1,0,591.11364,-130.09,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,32,2,3081,25.66
0,1,0,590.95377,-129.72,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,32,2,3081,25.75
0,1,0,591.28605,-130.4,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,32,2,3081,25.32
0,1,0,591.14746,-130.02,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,32,2,3081,25.88
0,1,0,590.99692,-129.74,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,32,2,3081,25.89
0,0,5,676.10254,-94.91,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,1,2724,34.99
0,0,5,676.13611,-94.9,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,1,2724,34.36
0,0,5,676.16053,-94.85,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,1,2724,34.52
0,0,5,675.81053,-94.92,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,1,2724,35.64
0,0,5,676.08823,-95.15,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,1,2724,34.83
0,0,5,676.3269,-94.95,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,1,2724,35.13
0,0,0,428.58617,-34.143,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,12.83
0,0,0,429.27186,-34.123,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,12.63
0,0,0,428.46451,-34.083,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,12.56
0,0,0,547.2223,-45.53,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,29,2,4094,21.15
0,0,0,548.49427,-45.72,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,29,2,4094,21.03
0,0,0,547.16721,-45.42,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,29,2,4094,21.13
0,0,0,546.11025,-45.99,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,29,2,4094,21.47
0,0,0,547.55736,-46.39,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,29,2,4094,21.62
0,0,0,546.6157,-45.74,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,29,2,4094,22.01
1,0,0,642.37474,-13.235,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,26.63
1,0,0,640.61037,-12.465,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,26.88
1,0,0,640.62948,-13.51,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,26.69
1,0,5,205.55299,-17.84,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,3.31
1,0,5,204.77315,-18.19,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,3.22
1,0,5,203.08973,-18.45,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,3.12
1,0,5,209.6507,-17.43,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,3.14
1,0,5,210.34079,-18.06,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,3.29
1,0,5,209.9591,-18.51,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,3.3
1,0,5,444.60133,-22.415,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,12.61
1,0,5,445.4769,-21.831,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,12.64
1,0,5,445.54339,-22.694,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,12.44
0,0,0,411.93166,-9.169,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,20,1,3271,11.86
0,0,0,411.91074,-9.268,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,20,1,3271,11.94
0,0,0,411.88161,-9.29,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,20,1,3271,11.78
1,0,5,211.48599,-17.095,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2113,3.73
1,0,5,209.22626,-18.826,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2113,3.15
1,0,5,209.32213,-18.971,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2113,3.42
0,0,5,332.49251,-27.35,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,2986,6.41
0,0,5,331.91214,-26.85,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,2986,6.62
0,0,5,331.82949,-27.26,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,2986,6.47
1,0,5,193.00653,9.907,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,2.64
1,0,5,195.37635,11.252,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,2.48
1,0,5,197.52135,10.449,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,2.57
1,0,0,642.0335,-13.604,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,3594,27.09
1,0,0,641.00533,-12.844,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,3594,27.23
1,0,0,640.31845,-13.454,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,3594,26.92
0,0,0,791.62148,-35.975,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,20,1,3271,41.24
0,0,0,791.49591,-35.922,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,20,1,3271,41.16
0,0,0,791.4949,-35.942,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,20,1,3271,41.23
0,0,0,791.30416,-36.015,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,40.72
0,0,0,790.81863,-35.513,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,41.05
0,0,0,790.84794,-35.6,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,41
0,0,0,791.25321,-36.046,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,40.56
0,0,0,791.154,-35.96,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,40.45
0,0,0,791.13573,-36.004,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,40.52
0,0,5,386.73765,-58.129,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,23,3,3136,8.68
0,0,5,386.14463,-58.039,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,23,3,3136,8.76
0,0,5,386.56191,-58.199,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,23,3,3136,8.89
0,0,5,484.70814,30.935,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,18.77
0,0,5,486.01407,31.205,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,17.77
0,0,5,485.49384,31.115,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,17.81
0,0,5,485.30333,31.195,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,18.12
0,0,5,485.73383,31.235,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,17.47
0,0,5,485.83191,31.335,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,3,1876,17.39
1,0,5,444.52696,-22.022,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,35,2,3595,13.21
1,0,5,444.82726,-21.412,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,35,2,3595,13.11
1,0,5,445.26816,-22.342,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,35,2,3595,13.33
1,0,5,273.41062,-23.013,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,6.35
1,0,5,269.98877,-23.293,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,5.86
1,0,5,265.48359,-23.253,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,5.35
0,0,1,267.41869,20.07,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,2,3827,5.15
0,0,1,267.1622,20.34,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,2,3827,5.09
0,0,1,267.55098,20.47,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,2,3827,5.08
0,0,1,267.33374,20.13,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,2,3827,5.16
0,0,1,267.08497,20.2,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,2,3827,5.11
0,0,1,267.34045,20.32,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,28,2,3827,5.22
0,0,1,267.41869,20.07,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,2,3842,5.15
0,0,1,267.1622,20.34,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,2,3842,5.09
0,0,1,267.55098,20.47,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,2,3842,5.08
0,0,1,267.33374,20.13,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,2,3842,5.16
0,0,1,267.08497,20.2,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,2,3842,5.11
0,0,1,267.34045,20.32,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,30,2,3842,5.22
0,0,0,952.23984,31.252,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,60.5
0,0,0,952.10117,31.113,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,60.47
0,0,0,952.14184,31.142,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,34,1,3271,60.29
0,0,1,267.27765,20.55,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,32,3,3216,5.52
0,0,1,267.54901,19.79,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,32,3,3216,5.23
0,0,1,267.2343,20.11,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,32,3,3216,5.63
0,0,1,267.11658,20.22,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,31,2,3216,5.73
0,0,1,266.63162,20.23,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,31,2,3216,5.5
0,0,1,267.10599,20.31,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,31,2,3216,5.52
0,1,0,150.31438,-12.282,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,1.73
0,1,0,150.15287,-12.262,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,1.72
0,1,0,150.42417,-12.362,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,1.62
0,1,0,152.47428,-12.252,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,1.72
0,1,0,152.4177,-12.382,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,1.8
0,1,0,151.97206,-12.232,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,1.68
0,0,0,459.9732,-43.067,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,14.84
0,0,0,459.66124,-43.417,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,15.25
0,0,0,459.68562,-43.657,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,15.1
0,0,0,460.04666,-43.517,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,14.74
0,0,0,459.92995,-43.547,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,14.82
0,0,0,460.27408,-43.757,65000,128100,0.05912,30,0.00002,1688,531.68,8.4,32,2,3808,15.26
0,0,5,776.08161,119.133,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,23,3,3136,39.26
0,0,5,776.37847,119.643,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,23,3,3136,39.27
0,0,5,776.15341,119.323,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,23,3,3136,39.13
1,0,5,446.61649,-22.313,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,14.23
1,0,5,446.17711,-21.747,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,13.84
1,0,5,445.71607,-22.172,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,14.55
1,0,5,451.05611,-21.822,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,14.48
1,0,5,451.37676,-21.588,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,13.44
1,0,5,450.67724,-21.834,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,34,2,3516,12.5
0,0,0,431.24089,18.85,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,37,3,2115,13.76
0,0,0,431.73346,18.88,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,37,3,2115,13.07
0,0,0,431.40072,18.94,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,37,3,2115,13.71
0,0,0,431.41222,18.88,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,37,3,2115,13.8
0,0,0,430.6879,18.96,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,37,3,2115,13.56
0,0,0,432.18625,19,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,37,3,2115,13.75
1,0,5,194.29832,10.68,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,3594,2.75
1,0,5,195.53634,11.43,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,3594,2.7
1,0,5,197.78025,10.42,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,3594,2.33
1,0,0,453.3375,54.5,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,26,2,3007,14.66
1,0,0,453.07437,53.38,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,26,2,3007,14.58
1,0,0,452.28947,51.64,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,26,2,3007,14.55
1,0,0,452.59485,54.48,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,26,2,3007,14.68
1,0,0,451.81704,53.45,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,26,2,3007,14.49
1,0,0,451.56099,51.54,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,26,2,3007,14.72
0,0,0,356.42991,-5,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,8.07
0,0,0,356.09147,-5.19,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,8.61
0,0,0,356.569,-5.35,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,7.9
0,0,0,355.99752,-4.97,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,8.46
0,0,0,356.1046,-5.14,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,8.56
0,0,0,356.01409,-5.47,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,24,2,2756,8.42
0,1,5,394.56361,-14.97,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,11.23
0,1,5,393.65938,-14.12,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,11.18
0,1,5,393.81097,-12.84,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,11.31
0,1,5,392.53825,-14.94,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,11.1
0,1,5,393.18061,-13.87,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,11.16
0,1,5,391.68307,-13.09,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,36,6,2701,11.26
0,1,5,394.56361,-14.97,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,10.81
0,1,5,393.65938,-14.12,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,10.75
0,1,5,393.81097,-12.84,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,10.87
0,1,5,392.53825,-14.94,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,10.59
0,1,5,393.18061,-13.87,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,10.75
0,1,5,391.68307,-13.09,65000,151500,0.04526,33.6,0.00002,2007.2,666.55,0,30,2,2699,10.3
0,0,5,320.88428,-12.79,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,2986,6.5
0,0,5,321.2811,-13.08,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,2986,6.44
0,0,5,321.31752,-12.66,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,2986,6.42
0,0,0,765.93888,-49.04,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,26,3,3547,39.06
0,0,0,765.8461,-49.12,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,26,3,3547,38.89
0,0,0,765.38365,-48.74,65000,103900,0.07389,26.82,0.00002,1349,425.24,7.5,26,3,3547,38.79
1,0,5,449.59778,-21.528,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,3594,15.01
1,0,5,449.26146,-21.388,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,3594,13.8
1,0,5,450.44855,-21.208,73000,92220,0.09614,23.94,0.00002,1133,338.99,7.98,32,3,3594,13.08
0,0,1,267.66554,20.05,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3451,5.32
0,0,1,267.20266,20.2,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3451,5.17
0,0,1,267.68566,20.41,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3451,4.8
0,0,1,266.7401,19.95,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3451,5.18
0,0,1,267.47453,20.19,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3451,5.19
0,0,1,267.40785,20.33,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3451,5.3
0,0,1,267.66554,20.05,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3632,5.32
0,0,1,267.20266,20.2,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3632,5.17
0,0,1,267.68566,20.41,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3632,4.8
0,0,1,266.7401,19.95,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3632,5.18
0,0,1,267.47453,20.19,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3632,5.19
0,0,1,267.40785,20.33,63700,170600,0.1472,36.2,0.00002,2397.7,775,0,29,3,3632,5.3
0,0,0,269.86335,12.099,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,5.94
0,0,0,269.79997,12.319,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,5.96
0,0,0,269.6758,12.209,80000,102100,0.1009,22.4,0.00002,1108,297.57,3.2,30,1,3476,5.85
1,0,0,250.35909,19.23,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,3.7
1,0,0,251.52064,14.32,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,4.01
1,0,0,252.81272,19.27,63000,148700,0.04633,33.6,0.00002,2060,666.55,8.4,19,2,2668,3.83
